ID,country_id,tbl_loan_id,lender_id,loan_type,Total_Amount,Total_Amount_to_Repay,duration,New_versus_Repeat,Amount_Funded_By_Lender,Lender_portion_Funded,Lender_portion_to_be_repaid,disb_month,disb_dow,disb_is_weekend,due_month,due_dow,due_is_weekend,target
,,260239.0,267278.0,Type_6,5250.0,1642.2115,31,0,1428.01,0.1272008025229254,937.0,11,1,0,12,4,0,1
,,260239.0,267278.0,Type_23,5250.0,1686.5324999999998,7,0,1466.55,0.2675776682303613,937.0,3,1,0,3,1,0,1
,,260239.0,267278.0,Type_6,5250.0,892.9404999999999,7,0,776.47,0.1977746173912578,937.0,11,1,0,11,1,0,1
,,260239.0,267278.0,Type_2,5250.0,12159.824,34,0,10573.76,0.2568363856606617,937.0,11,2,0,12,1,0,1
,,260239.0,267278.0,Type_4,5250.0,5715.5575,30,1,4970.05,0.2014752233677069,937.0,8,1,0,9,3,0,1
,,260239.0,267278.0,Type_6,5250.0,491.1995,7,0,427.13,0.1976974610820477,937.0,11,5,1,11,5,1,1
,,260239.0,267278.0,Type_1,5250.0,1322.201,7,0,1149.74,0.3005252528836201,937.0,9,4,0,9,4,0,1
,,260239.0,267278.0,Type_1,5250.0,911.6625,7,0,792.75,0.299935356029733,937.0,10,1,0,11,1,0,1
,,260239.0,267278.0,Type_1,5250.0,1196.6899999999998,7,0,1040.6,0.0213876873724301,937.0,8,0,0,8,0,0,1
,,260239.0,267278.0,Type_14,5250.0,15115.381499999998,32,1,13143.81,0.2244484783384119,937.0,11,2,0,12,6,1,1
,,260239.0,267278.0,Type_5,5250.0,3714.592,14,0,3230.08,0.1925451487137264,937.0,6,4,0,7,4,0,1
,,260239.0,267278.0,Type_7,5250.0,1134.7855,7,0,986.77,0.2016033464789356,937.0,6,5,1,7,5,1,1
,,260239.0,267278.0,Type_7,5250.0,1186.5929999999998,7,0,1031.82,0.2024332327857017,937.0,9,5,1,9,5,1,1
,,260239.0,267278.0,Type_14,5250.0,12929.9675,31,1,11243.45,0.0144618500168841,937.0,3,4,0,4,0,0,1
,,260239.0,267278.0,Type_1,5250.0,151.409,7,0,131.66,0.0,937.0,7,1,0,8,1,0,1
,,260239.0,267278.0,Type_7,5250.0,964.022,7,0,838.28,0.2002694667218143,937.0,7,5,1,7,5,1,1
,,260239.0,267278.0,Type_6,5250.0,2642.148,7,0,2297.52,0.2429501433655465,937.0,10,0,0,10,0,0,1
,,260239.0,267278.0,Type_1,5250.0,3976.723,7,0,3458.02,0.299573733789838,937.0,7,2,0,8,2,0,1
,,260239.0,267278.0,Type_14,5250.0,6424.233499999999,30,1,5586.29,0.2283211314000202,937.0,3,4,0,4,6,1,1
,,260239.0,267278.0,Type_7,5250.0,4539.567499999999,7,0,3947.45,0.4597351326345244,937.0,7,0,0,7,0,0,1
,,260239.0,267278.0,Type_2,5250.0,3169.3195,7,0,2755.93,0.2569392098036267,937.0,3,0,0,3,0,0,1
,,260239.0,267278.0,Type_1,5250.0,308.269,7,0,268.06,0.2999945615990163,937.0,11,4,0,11,4,0,1
,,260239.0,267278.0,Type_2,5250.0,5029.916,15,0,4373.84,0.1563111501313574,937.0,6,3,0,6,4,0,1
,,260239.0,267278.0,Type_15,5250.0,15834.131499999998,7,0,13768.81,0.2996724345932214,937.0,2,2,0,3,2,0,1
,,260239.0,267278.0,Type_7,5250.0,4177.168,7,0,3632.32,0.2027382606379223,937.0,7,5,1,7,5,1,1
,,260239.0,267278.0,Type_1,5250.0,1411.5445,7,0,1227.43,0.2991400016417905,937.0,9,5,1,9,5,1,1
,,260239.0,267278.0,Type_7,5250.0,2020.9985,7,1,1757.39,0.20752551258779,937.0,11,2,0,11,2,0,1
,,260239.0,267278.0,Type_15,5250.0,2708.848,7,0,2355.52,0.0347975018615896,937.0,10,4,0,11,4,0,1
,,260239.0,267278.0,Type_2,5250.0,24308.562,78,0,21137.88,0.0810522904616583,937.0,12,1,0,2,2,0,1
,,260239.0,267278.0,Type_1,5250.0,1095.973,7,0,953.02,0.298968065582623,937.0,8,2,0,8,2,0,1
,,260239.0,267278.0,Type_14,5250.0,9104.2625,29,1,7916.75,0.6221117380424421,937.0,3,0,0,4,1,0,1
,,260239.0,267278.0,Type_1,5250.0,1135.2569999999998,7,0,987.18,0.3016369018607359,937.0,7,0,0,8,0,0,1
,,260239.0,267278.0,Type_2,5250.0,17100.3965,34,0,14869.91,0.0799993764030479,937.0,6,2,0,7,1,0,1
,,260239.0,267278.0,Type_1,5250.0,557.9454999999999,7,0,485.17,0.2989750297545281,937.0,9,2,0,9,2,0,1
,,260239.0,267278.0,Type_7,5250.0,4179.422,7,0,3634.28,0.2006074133791054,937.0,8,3,0,8,3,0,1
,,260239.0,267278.0,Type_9,5250.0,5881.744,31,1,5114.56,0.3026536502057074,937.0,8,0,0,9,3,0,1
,,260239.0,267278.0,Type_1,5250.0,1026.26,7,0,892.4,0.3008690075436772,937.0,11,1,0,11,1,0,1
,,260239.0,267278.0,Type_1,5250.0,807.0584999999999,7,0,701.79,0.2991011679300125,937.0,8,4,0,8,4,0,1
,,260239.0,267278.0,Type_2,5250.0,499.4335,84,0,434.29,0.0671805898349943,937.0,10,2,0,12,2,0,1
,,260239.0,267278.0,Type_23,5250.0,98725.82099999998,87,0,85848.54,0.064965770600225,937.0,1,3,0,4,6,1,1
,,260239.0,267278.0,Type_1,5250.0,264.29299999999995,7,0,229.82,0.0004607857747238,937.0,9,0,0,9,0,0,1
,,260239.0,267278.0,Type_1,5250.0,3710.7855,7,0,3226.77,0.2999416287542864,937.0,7,1,0,8,1,0,1
,,260239.0,267278.0,Type_1,5250.0,691.8399999999999,7,0,601.6,0.3002970631060246,937.0,10,4,0,10,4,0,1
,,260239.0,267278.0,Type_4,5250.0,1573.9935,31,0,1368.69,0.2009867420008971,937.0,5,3,0,6,6,1,1
,,260239.0,267278.0,Type_7,5250.0,1949.871,14,0,1695.54,0.1973839462766415,937.0,11,4,0,11,4,0,1
,,260239.0,267278.0,Type_5,5250.0,4034.453,14,0,3508.22,0.1644144739680229,937.0,9,2,0,9,2,0,1
,,260239.0,267278.0,Type_2,5250.0,3632.505,34,0,3158.7,0.2509087512524287,937.0,10,2,0,11,1,0,1
,,260239.0,267278.0,Type_14,5250.0,6375.450499999999,30,1,5543.87,0.2128856788642615,937.0,2,2,0,3,4,0,1
,,260239.0,267278.0,Type_14,5250.0,12132.3275,30,1,10549.85,0.2100640623771977,937.0,2,2,0,3,4,0,1
,,260239.0,267278.0,Type_1,5250.0,2604.3935,7,0,2264.69,0.3010689432220925,937.0,7,1,0,7,1,0,1
,,260239.0,267278.0,Type_7,5250.0,4681.879999999999,7,0,4071.2,0.2016699874895619,937.0,7,5,1,7,5,1,1
,,260239.0,267278.0,Type_23,5250.0,3937.347,87,0,3423.78,0.0311637806938688,937.0,3,0,0,6,3,0,1
,,260239.0,267278.0,Type_1,5250.0,1523.0945,7,0,1324.43,0.299017211826926,937.0,7,2,0,7,2,0,1
,,260239.0,267278.0,Type_5,5250.0,9108.045999999998,14,0,7920.04,0.2022318322290454,937.0,10,2,0,10,2,0,1
,,260239.0,267278.0,Type_9,5250.0,13538.191,32,0,11772.34,0.3055317041956248,937.0,1,0,0,2,4,0,1
,,260239.0,267278.0,Type_1,5250.0,1245.0935,7,0,1082.69,0.2996712567336255,937.0,10,1,0,10,1,0,1
,,260239.0,267278.0,Type_1,5250.0,297.50499999999994,7,0,258.7,0.299411414953881,937.0,8,0,0,8,0,0,1
,,260239.0,267278.0,Type_7,5250.0,3725.931,7,0,3239.94,0.2026650918538554,937.0,7,3,0,8,3,0,1
,,260239.0,267278.0,Type_14,5250.0,4764.495999999999,29,1,4143.04,0.5781105278599353,937.0,12,4,0,1,5,1,1
,,260239.0,267278.0,Type_5,5250.0,1268.979,14,0,1103.46,0.1524527496407865,937.0,5,3,0,6,3,0,1
,,260239.0,267278.0,Type_4,5250.0,2074.3355,31,1,1803.77,0.2823463909177874,937.0,7,4,0,8,0,0,1
,,260239.0,267278.0,Type_7,5250.0,4801.181,7,0,4174.94,0.2011561634613242,937.0,9,4,0,10,4,0,1
,,260239.0,267278.0,Type_7,5250.0,12042.420499999998,7,0,10471.67,0.207819197272869,937.0,10,2,0,10,2,0,1
,,260239.0,267278.0,Type_6,5250.0,2660.4214999999995,7,0,2313.41,0.1691040543967703,937.0,10,2,0,10,2,0,1
,,260239.0,267278.0,Type_5,5250.0,6427.717999999999,14,0,5589.32,0.1834163110677991,937.0,2,3,0,2,3,0,1
,,260239.0,267278.0,Type_14,5250.0,8446.922499999999,30,1,7345.15,0.3400569621951727,937.0,2,4,0,3,6,1,1
,,260239.0,267278.0,Type_9,5250.0,4716.6905,7,0,4101.47,0.303181316324947,937.0,4,0,0,5,0,0,1
,,260239.0,267278.0,Type_2,5250.0,21249.2975,85,0,18477.65,0.1012991613832166,937.0,10,1,0,1,2,0,1
,,260239.0,267278.0,Type_7,5250.0,284.7285,7,0,247.59,0.1994551933089785,937.0,9,0,0,10,0,0,1
,,260239.0,267278.0,Type_23,5250.0,98694.2765,87,0,85821.11,0.0354258436011218,937.0,1,4,0,4,0,0,1
,,260239.0,267278.0,Type_15,5250.0,12251.732,7,0,10653.68,0.1984337266678568,937.0,2,2,0,3,2,0,1
,,260239.0,267278.0,Type_1,5250.0,280.0595,7,0,243.53,0.298780956457383,937.0,8,3,0,8,3,0,1
,,260239.0,267278.0,Type_4,5250.0,79066.40999999999,81,1,68753.4,0.3046700514782229,937.0,8,4,0,11,1,0,1
,,260239.0,267278.0,Type_1,5250.0,7331.238499999999,7,0,6374.99,0.2981691413709832,937.0,11,5,1,11,5,1,1
,,260239.0,267278.0,Type_5,5250.0,27634.2815,14,0,24029.81,0.1954026354492581,937.0,10,3,0,11,3,0,1
,,260239.0,267278.0,Type_1,5250.0,2128.9145,7,0,1851.23,0.299516325793192,937.0,9,3,0,9,3,0,1
,,260239.0,267278.0,Type_1,5250.0,4835.359,7,0,4204.66,0.3016680373936486,937.0,8,5,1,8,5,1,1
,,260239.0,267278.0,Type_2,5250.0,81219.35949999999,33,1,70625.53,0.5437200924791312,937.0,8,1,0,9,6,1,1
,,260239.0,267278.0,Type_1,5250.0,4736.205999999999,7,0,4118.44,0.299151693948241,937.0,11,5,1,11,5,1,1
,,260239.0,267278.0,Type_5,5250.0,4867.2945,14,0,4232.43,0.2009183918857849,937.0,6,2,0,6,2,0,1
,,260239.0,267278.0,Type_1,5250.0,504.574,7,0,438.76,0.3011655550157648,937.0,8,3,0,8,3,0,1
,,260239.0,267278.0,Type_1,5250.0,2113.7345,7,0,1838.03,0.300445105963019,937.0,10,5,1,10,5,1,1
,,260239.0,267278.0,Type_6,5250.0,133.07799999999995,7,0,115.72,0.1963362160979599,937.0,10,4,0,10,4,0,1
,,260239.0,267278.0,Type_5,5250.0,1788.779,14,0,1555.46,0.1969669475161891,937.0,8,0,0,9,0,0,1
,,260239.0,267278.0,Type_1,5250.0,602.853,7,0,524.22,0.2997457843620492,937.0,9,1,0,9,1,0,1
,,260239.0,267278.0,Type_1,5250.0,623.5875,7,0,542.25,0.2996769105299035,937.0,10,0,0,10,0,0,1
,,260239.0,267278.0,Type_14,5250.0,14063.211999999998,29,0,12228.88,0.2128845020848454,937.0,3,4,0,4,5,1,1
,,260239.0,267278.0,Type_7,5250.0,2047.6095,7,0,1780.53,0.2006749066781962,937.0,8,4,0,8,4,0,1
,,260239.0,267278.0,Type_7,5250.0,4328.324,7,0,3763.76,0.2022206401089014,937.0,9,4,0,9,4,0,1
,,260239.0,267278.0,Type_1,5250.0,6233.3335,7,0,5420.29,0.1988986534691393,937.0,8,5,1,8,5,1,1
,,260239.0,267278.0,Type_14,5250.0,11013.1015,30,1,9576.61,0.3052248768994364,937.0,2,4,0,3,6,1,1
,,260239.0,267278.0,Type_2,5250.0,10258.2185,14,1,8920.19,0.2049684799633296,937.0,1,1,0,1,1,0,1
,,260239.0,267278.0,Type_2,5250.0,739.5994999999999,34,0,643.13,0.0610997060538376,937.0,11,2,0,12,1,0,1
,,260239.0,267278.0,Type_20,5250.0,62933.53149999999,30,0,54724.81,0.1530834148001401,937.0,7,4,0,8,6,1,1
,,260239.0,267278.0,Type_1,5250.0,4378.717,14,0,3807.58,0.1144765662210672,937.0,7,1,0,8,1,0,1
,,260239.0,267278.0,Type_1,5250.0,756.8494999999999,7,0,658.13,0.2992628688519467,937.0,8,4,0,8,4,0,1
,,260239.0,267278.0,Type_1,5250.0,4342.285,7,0,3775.9,0.2994954341356907,937.0,11,3,0,11,3,0,1
,,260239.0,267278.0,Type_7,5250.0,4192.187,7,0,3645.38,0.1990504224676772,937.0,10,1,0,10,1,0,1
,,260239.0,267278.0,Type_20,5250.0,1819.024,29,0,1581.76,0.167284891723196,937.0,8,3,0,9,4,0,1
,,260239.0,267278.0,Type_7,5250.0,4067.7915,7,0,3537.21,0.1693718789356538,937.0,10,5,1,10,5,1,1
,,260239.0,267278.0,Type_23,5250.0,98571.928,87,0,85714.72,0.0648194056820426,937.0,3,0,0,6,3,0,1
,,260239.0,267278.0,Type_7,5250.0,1754.7504999999996,7,0,1525.87,0.1995306995164362,937.0,10,2,0,10,2,0,1
,,260239.0,267278.0,Type_6,5250.0,208.9895,7,0,181.73,0.0024889779032611,937.0,12,3,0,12,3,0,1
,,260239.0,267278.0,Type_7,5250.0,1906.5735,7,0,1657.89,0.1958079114984546,937.0,9,0,0,10,0,0,1
,,260239.0,267278.0,Type_7,5250.0,110.2965,7,0,95.91,0.1992989153937953,937.0,7,2,0,8,2,0,1
,,260239.0,267278.0,Type_6,5250.0,832.9564999999999,7,0,724.31,0.2784463314258394,937.0,11,3,0,11,3,0,1
,,260239.0,267278.0,Type_1,5250.0,4336.788,30,0,3771.12,0.3011461862198553,937.0,8,2,0,9,4,0,1
,,260239.0,267278.0,Type_7,5250.0,1628.952,7,0,1416.48,0.205317479831472,937.0,8,0,0,9,0,0,1
,,260239.0,267278.0,Type_2,5250.0,640.4464999999999,85,0,556.91,0.0275613755352455,937.0,12,1,0,3,2,0,1
,,260239.0,267278.0,Type_4,5250.0,81519.0955,78,0,70886.17,0.1660416274946172,937.0,10,2,0,1,3,0,1
,,260239.0,267278.0,Type_4,5250.0,5645.326999999999,30,1,4908.98,0.3146577623998082,937.0,11,3,0,12,5,1,1
,,260239.0,267278.0,Type_1,5250.0,2874.4135,7,0,2499.49,0.2002984332829679,937.0,7,0,0,8,0,0,1
,,260239.0,267278.0,Type_2,5250.0,7916.4735,15,1,6883.89,0.2334608019209747,937.0,9,0,0,10,1,0,1
,,260239.0,267278.0,Type_1,5250.0,14824.236,7,0,12890.64,0.3005185613506736,937.0,10,1,0,11,1,0,1
,,260239.0,267278.0,Type_7,5250.0,429.2835,7,0,373.29,0.2000317369659676,937.0,9,1,0,9,1,0,1
,,260239.0,267278.0,Type_15,5250.0,3334.9884999999995,7,0,2899.99,0.3001121212732588,937.0,10,4,0,11,4,0,1
,,260239.0,267278.0,Type_4,5250.0,68647.06499999999,72,0,59693.1,0.1252686628712092,937.0,1,1,0,3,3,0,1
,,260239.0,267278.0,Type_23,5250.0,3883.481,87,0,3376.94,0.0396545683016913,937.0,2,1,0,5,4,0,1
,,260239.0,267278.0,Type_7,5250.0,1748.3794999999998,7,0,1520.33,0.2033045427682884,937.0,8,4,0,9,4,0,1
,,260239.0,267278.0,Type_1,5250.0,321.5055,7,0,279.57,0.0044415266163227,937.0,9,4,0,9,4,0,1
,,260239.0,267278.0,Type_1,5250.0,1081.3565,7,0,940.31,0.0082526229535089,937.0,11,0,0,12,0,0,1
,,260239.0,267278.0,Type_9,5250.0,4504.665,60,0,3917.1,0.5181765419229595,937.0,5,3,0,7,0,0,1
,,260239.0,267278.0,Type_7,5250.0,1343.5565,7,0,1168.31,0.2040399963801536,937.0,11,1,0,11,1,0,1
,,260239.0,267278.0,Type_9,5250.0,11636.275,7,0,10118.5,0.3012786975699315,937.0,8,0,0,9,0,0,1
,,260239.0,267278.0,Type_14,5250.0,10831.6545,30,1,9418.83,0.6220844583104497,937.0,3,4,0,4,6,1,1
,,260239.0,267278.0,Type_7,5250.0,3831.8115,7,0,3332.01,0.2083325050633128,937.0,9,0,0,9,0,0,1
,,260239.0,267278.0,Type_14,5250.0,13991.314,30,1,12166.36,0.2362073379505244,937.0,4,1,0,5,3,0,1
,,260239.0,267278.0,Type_7,5250.0,794.8685,7,0,691.19,0.200811915504758,937.0,8,4,0,8,4,0,1
,,260239.0,267278.0,Type_7,5250.0,1453.0939999999998,7,0,1263.56,0.0176254240706186,937.0,11,5,1,11,5,1,1
,,260239.0,267278.0,Type_1,5250.0,536.0034999999999,7,0,466.09,0.3001905717487502,937.0,9,3,0,9,3,0,1
,,260239.0,267278.0,Type_1,5250.0,3247.1055,7,0,2823.57,0.2988551968767164,937.0,10,5,1,10,5,1,1
,,260239.0,267278.0,Type_1,5250.0,4149.614,7,0,3608.36,0.2988939863514678,937.0,7,0,0,8,0,0,1
,,260239.0,267278.0,Type_1,5250.0,483.5405,7,0,420.47,0.0,937.0,11,0,0,12,0,0,1
,,260239.0,267278.0,Type_1,5250.0,570.8254999999999,7,0,496.37,0.2986504274254239,937.0,10,4,0,10,4,0,1
,,260239.0,267278.0,Type_7,5250.0,25890.916,15,0,22513.84,0.1985760624538604,937.0,10,3,0,10,4,0,1
,,260239.0,267278.0,Type_1,5250.0,3908.574,7,0,3398.76,0.2996289568518622,937.0,10,3,0,10,3,0,1
,,260239.0,267278.0,Type_2,5250.0,4911.086499999999,34,0,4270.51,0.4737907881558186,937.0,9,0,0,10,6,1,1
,,260239.0,267278.0,Type_7,5250.0,1826.6945,7,0,1588.43,0.1986293188509316,937.0,9,1,0,9,1,0,1
,,260239.0,267278.0,Type_1,5250.0,536.452,7,0,466.48,0.2994693076463434,937.0,8,5,1,9,5,1,1
,,260239.0,267278.0,Type_1,5250.0,397.2215,7,0,345.41,0.2995679603117279,937.0,9,0,0,9,0,0,1
,,260239.0,267278.0,Type_1,5250.0,308.91299999999995,7,0,268.62,0.0600690925201796,937.0,8,0,0,8,0,0,1
,,260239.0,267278.0,Type_7,5250.0,1490.032,7,0,1295.68,0.2031431584916385,937.0,7,4,0,8,4,0,1
,,260239.0,267278.0,Type_1,5250.0,815.4535,7,0,709.09,0.3006200848976605,937.0,11,5,1,12,5,1,1
,,260239.0,267278.0,Type_2,5250.0,18756.5115,84,0,16310.01,0.0098652968348196,937.0,12,4,0,2,4,0,1
,,260239.0,267278.0,Type_7,5250.0,2330.015,7,1,2026.1,0.5105646030842157,937.0,9,4,0,10,4,0,1
,,260239.0,267278.0,Type_2,5250.0,11414.9805,73,0,9926.07,0.1493708535407688,937.0,8,1,0,10,4,0,1
,,260239.0,267278.0,Type_1,5250.0,571.8835,7,0,497.29,0.298653687546049,937.0,8,2,0,8,2,0,1
,,260239.0,267278.0,Type_1,5250.0,776.1579999999999,7,0,674.92,0.3003283124888158,937.0,9,4,0,9,4,0,1
,,260239.0,267278.0,Type_7,5250.0,1418.6284999999998,7,0,1233.59,0.2039400972866981,937.0,7,3,0,8,3,0,1
,,260239.0,267278.0,Type_1,5250.0,620.2869999999999,7,0,539.38,0.2993933208397016,937.0,10,4,0,10,4,0,1
,,260239.0,267278.0,Type_14,5250.0,15231.2095,31,0,13244.53,0.1803530180500192,937.0,2,4,0,3,0,0,1
,,260239.0,267278.0,Type_1,5250.0,2215.0495,7,0,1926.13,0.3000982077726485,937.0,11,0,0,11,0,0,1
,,260239.0,267278.0,Type_14,5250.0,9068.21,31,1,7885.4,0.0144606241836961,937.0,4,1,0,5,4,0,1
,,260239.0,267278.0,Type_1,5250.0,781.9425,7,0,679.95,0.3009107845391047,937.0,10,3,0,10,3,0,1
,,260239.0,267278.0,Type_6,5250.0,1612.8635,31,0,1402.49,0.1558690375924296,937.0,11,1,0,12,4,0,1
,,260239.0,267278.0,Type_1,5250.0,2003.6795,7,0,1742.33,0.2991135995487456,937.0,9,2,0,9,2,0,1
,,260239.0,267278.0,Type_14,5250.0,8839.8545,30,1,7686.83,0.3265546457073113,937.0,3,0,0,4,2,0,1
,,260239.0,267278.0,Type_23,5250.0,3738.144,87,0,3250.56,0.0281457633307723,937.0,2,1,0,5,4,0,1
,,260239.0,267278.0,Type_7,5250.0,549.5619999999999,7,0,477.88,0.1986790752540175,937.0,9,3,0,9,3,0,1
,,260239.0,267278.0,Type_7,5250.0,2321.7695,7,0,2018.93,0.2007377836034186,937.0,9,2,0,9,2,0,1
,,260239.0,267278.0,Type_1,5250.0,775.5484999999999,7,0,674.39,0.0033215725195815,937.0,8,1,0,8,1,0,1
,,260239.0,267278.0,Type_1,5250.0,1087.0259999999998,7,0,945.24,0.3000513990251202,937.0,8,5,1,8,5,1,1
,,260239.0,267278.0,Type_4,5250.0,67605.46399999999,78,0,58787.36,0.2424565611165183,937.0,6,2,0,9,3,0,1
,,260239.0,267278.0,Type_5,5250.0,2272.4575,14,0,1976.05,0.199601770741286,937.0,10,1,0,11,1,0,1
,,260239.0,267278.0,Type_14,5250.0,13644.727,30,1,11864.98,0.2128849213173289,937.0,3,4,0,4,6,1,1
,,260239.0,267278.0,Type_7,5250.0,672.405,7,0,584.7,0.2030133788726462,937.0,11,1,0,11,1,0,1
,,260239.0,267278.0,Type_23,5250.0,3793.436,87,0,3298.64,0.27150858569507,937.0,1,4,0,4,0,0,1
,,260239.0,267278.0,Type_1,5250.0,6131.7885,7,0,5331.99,0.2997395288797937,937.0,7,5,1,7,5,1,1
,,260239.0,267278.0,Type_6,5250.0,1332.551,7,0,1158.74,0.1282168430279835,937.0,11,5,1,12,5,1,1
,,260239.0,267278.0,Type_14,5250.0,11899.6595,30,1,10347.53,0.3433879576362336,937.0,2,4,0,3,6,1,1
,,260239.0,267278.0,Type_7,5250.0,907.1545,7,0,788.83,0.1974846472292866,937.0,8,4,0,9,4,0,1
,,260239.0,267278.0,Type_14,5250.0,6155.961499999999,30,0,5353.01,0.2261463650799567,937.0,3,4,0,4,6,1,1
,,260239.0,267278.0,Type_4,5250.0,67203.5505,68,0,58437.87,0.2923790933975019,937.0,5,3,0,7,1,0,1
,,260239.0,267278.0,Type_14,5250.0,11089.8295,29,1,9643.33,0.6221079318972627,937.0,11,2,0,12,3,0,1
,,260239.0,267278.0,Type_7,5250.0,910.0064999999998,7,1,791.31,0.1699785745042363,937.0,7,1,0,7,1,0,1
,,260239.0,267278.0,Type_5,5250.0,3866.438,14,0,3362.12,0.1831389381964584,937.0,7,2,0,7,2,0,1
,,260239.0,267278.0,Type_1,5250.0,399.4295,7,0,347.33,0.0010764547396284,937.0,7,4,0,7,4,0,1
,,260239.0,267278.0,Type_5,5250.0,3870.2444999999993,14,0,3365.43,0.1487326463768214,937.0,7,2,0,7,2,0,1
,,260239.0,267278.0,Type_7,5250.0,1206.764,7,0,1049.36,0.1506976090200723,937.0,9,0,0,9,0,0,1
,,260239.0,267278.0,Type_14,5250.0,3719.2495,7,1,3234.13,0.3245067097944575,937.0,11,2,0,12,2,0,1
,,260239.0,267278.0,Type_1,5250.0,1459.787,7,0,1269.38,0.3007501620799905,937.0,9,0,0,9,0,0,1
,,260239.0,267278.0,Type_4,5250.0,58881.5065,78,0,51201.31,0.2683483529572302,937.0,10,1,0,12,2,0,1
,,260239.0,267278.0,Type_14,5250.0,11501.288,31,0,10001.12,0.2090524320456525,937.0,3,4,0,4,0,0,1
,,260239.0,267278.0,Type_9,5250.0,509.6455,68,0,443.17,0.0245937134840533,937.0,10,2,0,1,0,0,1
,,260239.0,267278.0,Type_7,5250.0,1533.6169999999995,7,1,1333.58,0.2035692129434619,937.0,11,5,1,11,5,1,1
,,260239.0,267278.0,Type_1,5250.0,1737.926,7,0,1511.24,0.1597497055142986,937.0,7,2,0,7,2,0,1
,,260239.0,267278.0,Type_1,5250.0,246.79,7,0,214.6,0.2991059772828025,937.0,7,2,0,7,2,0,1
,,260239.0,267278.0,Type_1,5250.0,301.208,7,0,261.92,0.2997536133015082,937.0,7,2,0,8,2,0,1
,,260239.0,267278.0,Type_1,5250.0,890.9625,7,0,774.75,0.023673259073863,937.0,10,5,1,10,5,1,1
,,260239.0,267278.0,Type_1,5250.0,4256.2995,7,0,3701.13,0.3146871295599946,937.0,8,3,0,8,3,0,1
,,260239.0,267278.0,Type_14,5250.0,5579.5815,30,1,4851.81,0.2110393350798681,937.0,11,2,0,12,4,0,1
,,260239.0,267278.0,Type_1,5250.0,5055.308,7,0,4395.92,0.301482653200369,937.0,7,2,0,7,2,0,1
,,260239.0,267278.0,Type_23,5250.0,98606.53149999998,87,0,85744.81,0.0317388220922611,937.0,3,1,0,6,4,0,1
,,260239.0,267278.0,Type_2,5250.0,3961.244,15,0,3444.56,0.2197593219687054,937.0,11,1,0,11,2,0,1
,,260239.0,267278.0,Type_1,5250.0,27.7495,7,0,24.13,0.0,937.0,9,4,0,9,4,0,1
,,260239.0,267278.0,Type_23,5250.0,3888.058,87,0,3380.92,0.1666932992103915,937.0,3,0,0,6,3,0,1
,,260239.0,267278.0,Type_1,5250.0,242.8225,7,0,211.15,0.2990298811709151,937.0,11,4,0,12,4,0,1
,,260239.0,267278.0,Type_5,5250.0,1919.9595,14,0,1669.53,0.2010096882362007,937.0,11,3,0,12,3,0,1
,,260239.0,267278.0,Type_14,5250.0,4855.875,29,1,4222.5,0.2104627501570896,937.0,3,2,0,4,3,0,1
,,260239.0,267278.0,Type_14,5250.0,5645.625999999999,31,0,4909.24,0.6009247106325336,937.0,1,2,0,2,5,1,1
,,260239.0,267278.0,Type_14,5250.0,9813.824,30,1,8533.76,0.2091558275688466,937.0,1,3,0,2,5,1,1
,,260239.0,267278.0,Type_23,5250.0,3882.9175,87,0,3376.45,0.0338079097447421,937.0,1,3,0,4,6,1,1
,,260239.0,267278.0,Type_23,5250.0,3929.4235,34,0,3416.89,0.1483033491078181,937.0,2,2,0,3,1,0,1
,,260239.0,267278.0,Type_1,5250.0,2171.177,7,0,1887.98,0.0084964830436169,937.0,10,4,0,10,4,0,1
,,260239.0,267278.0,Type_7,5250.0,640.8604999999999,7,0,557.27,0.2030254662930433,937.0,9,3,0,9,3,0,1
,,260239.0,267278.0,Type_1,5250.0,4704.845499999999,7,0,4091.17,0.159800574670094,937.0,9,1,0,9,1,0,1
,,260239.0,267278.0,Type_1,5250.0,490.0265,7,1,426.11,0.2038699428920785,937.0,10,2,0,10,2,0,1
,,260239.0,267278.0,Type_1,5250.0,1419.1229999999998,7,0,1234.02,0.2997523729093253,937.0,9,0,0,9,0,0,1
,,260239.0,267278.0,Type_1,5250.0,1137.994,7,0,989.56,0.2991354068424806,937.0,11,4,0,11,4,0,1
,,260239.0,267278.0,Type_6,5250.0,4776.0075,7,1,4153.05,0.5439090838589151,937.0,10,2,0,11,2,0,1
,,260239.0,267278.0,Type_23,5250.0,3876.765,87,0,3371.1,0.0293820324062715,937.0,3,0,0,6,3,0,1
,,260239.0,267278.0,Type_1,5250.0,1820.979,7,0,1583.46,0.3002741501791972,937.0,9,2,0,9,2,0,1
,,260239.0,267278.0,Type_1,5250.0,436.3445,7,0,379.43,0.3001663535175596,937.0,10,4,0,11,4,0,1
,,260239.0,267278.0,Type_2,5250.0,4670.6905,30,0,4061.47,0.2915190039725993,937.0,3,0,0,4,2,0,1
,,260239.0,267278.0,Type_14,5250.0,10925.4025,30,1,9500.35,0.2322155452876805,937.0,2,2,0,3,4,0,1
,,260239.0,267278.0,Type_7,5250.0,768.7979999999999,7,0,668.52,0.2075636488721281,937.0,10,4,0,10,4,0,1
,,260239.0,267278.0,Type_6,5250.0,390.195,7,0,339.3,0.1976437039564726,937.0,10,4,0,10,4,0,1
